"specificEpithet","decimalLatitude","decimalLongitude"
"flavifrons",39.0403,-107.9498
"flavifrons",44.80227,-107.90035
"flavifrons",37.49083,-107.8014
"flavifrons",37.62805,-107.80867
"flavifrons",37.7703,-107.807
"flavifrons",37.93749,-107.81228
"flavifrons",38.00169,-107.69428
"flavifrons",37.6219,-107.623
"flavifrons",44.7603,-107.5948
"flavifrons",40.748,-107.544
"flavifrons",38.071661,-107.462002
"flavifrons",38.32304,-107.4761
"flavifrons",40.766,-107.326
"flavifrons",38.95261,-107.27371
"flavifrons",39.773608,-107.279751
"flavifrons",34.11667,-107.2433
"flavifrons",44.16488,-107.2138
"flavifrons",44.296,-107.2283
"flavifrons",44.50955,-107.2354
"flavifrons",38.849714,-107.174047
"flavifrons",40.0596,-107.1868
"flavifrons",38.87777,-107.107548
"flavifrons",39.05917,-107.11056
"flavifrons",41.133,-107.117
"flavifrons",37.4436,-107.067
"flavifrons",38.475,-107.09667
"flavifrons",38.834713,-107.091717
"flavifrons",38.990545,-107.060879
"flavifrons",39.0116,-107.0526
"flavifrons",39.0792,-107.0824
"flavifrons",39.9948,-107.0588
"flavifrons",44.1497,-107.0789
"flavifrons",38.9449,-107.0281
"flavifrons",39.010269,-107.042545
"flavifrons",39.05361,-107.01972
"flavifrons",39.103,-107.0486
"flavifrons",38.710247,-106.98782
"flavifrons",38.8669,-106.9776
"flavifrons",38.949925795574,-106.980409949938
"flavifrons",38.959164,-106.951884
"flavifrons",39.03582,-106.99755
"flavifrons",44.2413,-106.9864
"flavifrons",44.296,-106.981
"flavifrons",44.68333,-106.9917
"flavifrons",37.84917,-106.9258
"flavifrons",38.973,-106.9437
"flavifrons",39.01167,-106.94139
"flavifrons",39.0969,-106.9447
"flavifrons",36.6228,-106.867
"flavifrons",37.43115,-106.8933
"flavifrons",39.06256,-106.87645
"flavifrons",41.03635,-106.88365
"flavifrons",37.53834,-106.80393
"flavifrons",38.66361,-106.84667
"flavifrons",40.484978,-106.831715
"flavifrons",40.706,-106.824
"flavifrons",41.4528,-106.803
"flavifrons",37.483,-106.799
"flavifrons",40.36109,-106.77366
"flavifrons",37.205,-106.729
"flavifrons",40.478267,-106.723402
"flavifrons",40.5451,-106.6588
"flavifrons",38.527114,-106.621059
"flavifrons",38.56667,-106.6111
"flavifrons",40.38472,-106.61111
"flavifrons",40.412228,-106.607586
"flavifrons",40.5735,-106.6239
"flavifrons",39.10887,-106.56391
"flavifrons",40.0672,-106.58
"flavifrons",35.9747,-106.5228
"flavifrons",40.059962,-106.541607
"flavifrons",35.962,-106.4897
"flavifrons",38.689159,-106.484196
"flavifrons",38.827774,-106.49259
"flavifrons",35.19806,-106.4331
"flavifrons",41.32207,-106.41233
"flavifrons",37.07361,-106.3967
"flavifrons",37.1142,-106.3742
"flavifrons",41.3141,-106.3505
"flavifrons",39.36667,-106.31667
"flavifrons",40.859697,-106.313084
"flavifrons",40.06083,-106.2911
"flavifrons",39.5472,-106.2423
"flavifrons",41.3645,-106.24
"flavifrons",38.42708,-106.1541
"flavifrons",39.3689,-106.1836
"flavifrons",39.7184,-106.1513
"flavifrons",39.264,-106.141
"flavifrons",38.40377,-106.06725
"flavifrons",38.521,-106.09
"flavifrons",39.369,-106.002
"flavifrons",35.68694,-105.93722
"flavifrons",40.9138,-105.9401
"flavifrons",37.469,-105.87
"flavifrons",39.667,-105.883
"flavifrons",40.52026,-105.89445
"flavifrons",40.718,-105.862
"flavifrons",36.04361,-105.81111
"flavifrons",38.31445,-105.8224
"flavifrons",39.994,-105.843
"flavifrons",40.456724,-105.805016
"flavifrons",32.8288,-105.7651
"flavifrons",32.9229,-105.7577
"flavifrons",32.967313,-105.750819
"flavifrons",33.3994,-105.7895
"flavifrons",36.3214,-105.753
"flavifrons",38.29328,-105.7572
"flavifrons",39.651654,-105.778063
"flavifrons",39.775,-105.795
"flavifrons",32.9547,-105.741
"flavifrons",35.84067,-105.74839
"flavifrons",39.4608,-105.736
"flavifrons",39.5178,-105.727
"flavifrons",39.5781,-105.726
"flavifrons",40.3333,-105.7083
"flavifrons",40.43041,-105.73381
"flavifrons",33.33167,-105.6725
"flavifrons",33.398692,-105.680818
"flavifrons",39.4597,-105.662
"flavifrons",39.6722,-105.6617
"flavifrons",39.898,-105.675
"flavifrons",39.933,-105.683
"flavifrons",40.0244,-105.6501
"flavifrons",39.5986,-105.6436
"flavifrons",39.6753,-105.6006
"flavifrons",39.92302,-105.64832
"flavifrons",39.99415,-105.63387
"flavifrons",40.0597,-105.6166
"flavifrons",40.255,-105.615
"flavifrons",40.353,-105.603
"flavifrons",36.40722,-105.5725
"flavifrons",38.9979,-105.551
"flavifrons",39.8755,-105.588
"flavifrons",39.9486,-105.564
"flavifrons",39.962041,-105.563892
"flavifrons",40.0111,-105.5797
"flavifrons",40.09803,-105.58353
"flavifrons",40.5614,-105.5971
"flavifrons",40.6914,-105.5545
"flavifrons",40.7007,-105.5575
"flavifrons",40.89804,-105.5522
"flavifrons",41.0409,-105.5635
"flavifrons",39.733,-105.517
"flavifrons",39.7969,-105.5125
"flavifrons",39.888232,-105.50056
"flavifrons",39.94758,-105.52733
"flavifrons",39.9614,-105.5105
"flavifrons",40.031978,-105.535425
"flavifrons",40.0722,-105.5078
"flavifrons",40.383,-105.517
"flavifrons",40.4302,-105.5076
"flavifrons",39.903,-105.497
"flavifrons",40.1399,-105.4871
"flavifrons",40.155,-105.4639
