"specificEpithet","decimalLatitude","decimalLongitude"
"mixtus",45.94583,-111.05778
"mixtus",43.7606,-111.0114
"mixtus",45.67972,-111.03778
"mixtus",43.7801,-110.963
"mixtus",31.34,-110.934
"mixtus",40.69519,-110.89352
"mixtus",40.7056,-110.8833
"mixtus",43.6567,-110.813
"mixtus",43.7912,-110.7952
"mixtus",32.43,-110.705
"mixtus",43.7978,-110.7384
"mixtus",44.4105,-110.7021
"mixtus",44.8902,-110.7309
"mixtus",44.9499,-110.7001
"mixtus",44.9683,-110.7006
"mixtus",45.3175,-110.702
"mixtus",44.9691,-110.6997
"mixtus",46.85804,-110.67823
"mixtus",43.9361,-110.6369
"mixtus",45.31757,-110.56695
"mixtus",44.5909,-110.50798
"mixtus",44.7628,-110.4726
"mixtus",44.8047,-110.4363
"mixtus",44.9217,-110.4124
"mixtus",44.7667,-110.2333
"mixtus",40.8429,-109.9965
"mixtus",45.0175,-109.939
"mixtus",43.2825,-109.8303
"mixtus",45.22099,-109.7837
"mixtus",42.999693,-109.678591
"mixtus",45.1975,-109.64222
"mixtus",46.88124,-109.54951
"mixtus",44.7189,-109.3461
"mixtus",47.1488,-109.23017
"mixtus",47.19538,-109.23289
"mixtus",40.2483,-108.86177
"mixtus",38.998,-108.108
"mixtus",37.379,-108.076
"mixtus",37.2865,-108.0389
"mixtus",39.0512,-108.0305
"mixtus",39.04028,-107.94917
"mixtus",44.80227,-107.90035
"mixtus",37.9375,-107.812
"mixtus",38.00169,-107.69428
"mixtus",39.3919,-107.601
"mixtus",40.748,-107.544
"mixtus",38.071661,-107.462002
"mixtus",38.32304,-107.4761
"mixtus",44.7763,-107.4396
"mixtus",39.773608,-107.279751
"mixtus",44.16488,-107.2138
"mixtus",44.50955,-107.2354
"mixtus",38.87777,-107.107548
"mixtus",39.05917,-107.11056
"mixtus",41.133,-107.117
"mixtus",38.834713,-107.091717
"mixtus",39.014156,-107.053661
"mixtus",39.09693,-107.07754
"mixtus",39.9948,-107.0588
"mixtus",39.0058,-107.0058
"mixtus",38.869713,-106.98782
"mixtus",38.90842,-106.989765
"mixtus",38.959164,-106.951884
"mixtus",44.2413,-106.9864
"mixtus",37.84917,-106.9258
"mixtus",38.973,-106.9437
"mixtus",39.01167,-106.94139
"mixtus",39.0969,-106.9447
"mixtus",40.3533,-106.919
"mixtus",39.19111,-106.81694
"mixtus",40.485,-106.83111
"mixtus",37.205,-106.729
"mixtus",40.478267,-106.723402
"mixtus",40.5735,-106.6239
"mixtus",40.9778,-106.6265
"mixtus",38.8378,-106.5869
"mixtus",39.1089,-106.5639
"mixtus",40.075821,-106.560871
"mixtus",38.689159,-106.484196
"mixtus",41.32207,-106.41233
"mixtus",41.3141,-106.3505
"mixtus",41.3645,-106.24
"mixtus",39.3689,-106.1836
"mixtus",39.7184,-106.1513
"mixtus",40.1215,-106.1733
"mixtus",41.32129,-106.15729
"mixtus",38.84222,-106.1306
"mixtus",39.264,-106.141
"mixtus",40.073,-106.103
