specificEpithet,decimalLatitude,decimalLongitude
occidentalis,40.07525,-120.83864
occidentalis,44.29984,-120.83446
occidentalis,47.156,-120.8262
occidentalis,47.84248,-120.82774
occidentalis,46.8726,-120.774
occidentalis,35.18537,-120.70145
occidentalis,39.6798,-120.6558
occidentalis,39.76073,-120.69549
occidentalis,47.5962,-120.6615
occidentalis,48.51,-120.67
occidentalis,39.77727,-120.61862
occidentalis,38.90308,-120.56124
occidentalis,44.1454,-120.583
occidentalis,41.7933,-120.54153
occidentalis,46.60207,-120.50589
occidentalis,39.62,-120.49
occidentalis,39.81045,-120.4691
occidentalis,44.39547,-120.42031
occidentalis,46.44762,-120.42033
occidentalis,40.63692,-120.35848
occidentalis,41.73322,-120.37189
occidentalis,46.41889,-120.3717
occidentalis,39.41323,-120.32048
occidentalis,42.0706,-120.3313
occidentalis,42.1836,-120.349
occidentalis,42.6116,-120.3289
occidentalis,44.37026,-120.33098
occidentalis,47.34946,-120.33379
occidentalis,47.42345,-120.31034
occidentalis,38.93713,-120.2545
occidentalis,41.5612,-120.2938
occidentalis,47.19944,-120.2758
occidentalis,42.17614,-120.21351
occidentalis,39.44551,-120.1863
occidentalis,38.79694,-120.1442
occidentalis,39.16667,-120.14333
occidentalis,42.2978,-120.1351
occidentalis,42.3002,-120.1225
occidentalis,46.27028,-120.1492
occidentalis,38.90601,-120.09879
occidentalis,39.38611,-120.09306
occidentalis,38.83448,-120.04433
occidentalis,38.87543,-120.02362
occidentalis,39.12726,-120.02025
occidentalis,47.8408,-120.0149
occidentalis,38.77712,-119.93295
occidentalis,39.1983,-119.9067
occidentalis,48.6886,-119.9345
occidentalis,34.0218,-119.8711
occidentalis,37.974,-119.8785
occidentalis,39.5297,-119.8128
occidentalis,44.56076,-119.84225
occidentalis,48.6555,-119.8395
occidentalis,42.3498,-119.786
occidentalis,44.5372,-119.753
occidentalis,46.20679,-119.76892
occidentalis,39.18267,-119.7037
occidentalis,34.0185,-119.6839
occidentalis,37.72239,-119.65442
occidentalis,48.82,-119.64
occidentalis,44.4682,-119.53581
occidentalis,48.41098,-119.52755
occidentalis,44.38357,-119.31429
occidentalis,45.9174,-119.3425
occidentalis,47.61,-119.33
occidentalis,48.88766,-119.34033
occidentalis,44.34654,-119.29968
occidentalis,46.2583,-119.2881
occidentalis,48.94485,-119.0851
occidentalis,36.69527,-119.01555
occidentalis,47.941,-119.004
occidentalis,34.1495,-118.9604
occidentalis,44.4212,-118.9711
occidentalis,45.01015,-118.99608
occidentalis,45.073,-118.9859
occidentalis,47.9611,-118.9837
occidentalis,48.725,-118.96977
occidentalis,46.08541,-118.90527
occidentalis,44.4598,-118.7272
